idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC,Number Of Correct Suggestions By OCC,AUC By OCC
1,Datasets.Celegansneural,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,644,112.0,0.5869565217391304,11.0,0.5085403726708074
1,Datasets.Celegansneural,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception,,
1,Datasets.Celegansneural,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception,,
1,Datasets.Celegansneural,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception,,
1,Datasets.Celegansneural,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,644,121.0,0.593944099378882,30.0,0.5232919254658385
1,Datasets.Celegansneural,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,644,101.0,0.578416149068323,14.0,0.5108695652173914
1,Datasets.Celegansneural,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,644,108.0,0.5838509316770186,19.0,0.514751552795031
1,Datasets.Celegansneural,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,644,120.0,0.593167701863354,26.0,0.5201863354037267
1,Datasets.Celegansneural,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,644,94.0,0.5729813664596273,11.0,0.5085403726708074
1,Datasets.Celegansneural,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,644,100.0,0.577639751552795,20.0,0.515527950310559
1,Datasets.Celegansneural,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,644,128.0,0.5993788819875776,60.0,0.546583850931677
1,Datasets.Celegansneural,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,644,96.0,0.5745341614906833,30.0,0.5232919254658385
1,Datasets.Celegansneural,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,644,100.0,0.577639751552795,22.0,0.5170807453416149
1,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,644,102.0,0.5791925465838509,35.0,0.5271739130434783
1,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,644,88.0,0.5683229813664596,37.0,0.5287267080745341
1,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,644,89.0,0.5690993788819876,28.0,0.5217391304347826
