idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
7,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,61,1.0,0.5081967213114754
7,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,61,5.0,0.5409836065573771
7,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,61,27.0,0.7213114754098361
7,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,61,0.0,0.5
7,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,61,0.0,0.5
8,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,61,19.0,0.6557377049180328
8,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,61,1.0,0.5081967213114754
8,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,61,2.0,0.5163934426229508
8,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,61,0.0,0.5
8,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,61,15.0,0.6229508196721312
8,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,61,15.0,0.6229508196721312
8,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,61,18.0,0.6475409836065573
8,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,61,1.0,0.5081967213114754
8,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,61,2.0,0.5163934426229508
8,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,61,18.0,0.6475409836065573
8,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,61,1.0,0.5081967213114754
8,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,61,3.0,0.5245901639344263
8,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,61,22.0,0.680327868852459
8,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,61,2.0,0.5163934426229508
8,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,61,16.0,0.6311475409836066
8,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,61,19.0,0.6557377049180328
8,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,61,1.0,0.5081967213114754
8,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,61,1.0,0.5081967213114754
8,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,61,20.0,0.6639344262295082
8,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,61,1.0,0.5081967213114754
8,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,61,1.0,0.5081967213114754
8,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,61,20.0,0.6639344262295082
8,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,61,1.0,0.5081967213114754
8,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,61,7.0,0.5573770491803278
8,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,61,21.0,0.6721311475409836
8,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,61,1.0,0.5081967213114754
8,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,61,1.0,0.5081967213114754
9,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,61,17.0,0.639344262295082
9,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,61,14.0,0.6147540983606558
9,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,61,14.0,0.6147540983606558
9,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,61,16.0,0.6311475409836066
9,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,61,16.0,0.6311475409836066
9,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,61,22.0,0.680327868852459
9,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,61,2.0,0.5163934426229508
9,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,61,17.0,0.639344262295082
9,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,61,18.0,0.6475409836065573
9,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,61,18.0,0.6475409836065573
9,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,61,18.0,0.6475409836065573
9,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,61,5.0,0.5409836065573771
9,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,61,21.0,0.6721311475409836
9,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,61,0.0,0.5
9,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,61,3.0,0.5245901639344263
