idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC,Number Of Correct Suggestions By OCC,AUC By OCC
1,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,122,57.0,0.7336065573770492,1.0,0.5040983606557377
1,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,122,5.0,0.5204918032786885,6.0,0.5245901639344263
1,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,122,14.0,0.5573770491803278,0.0,0.5
1,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,122,57.0,0.7336065573770492,1.0,0.5040983606557377
1,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,122,5.0,0.5204918032786885,6.0,0.5245901639344263
1,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,122,13.0,0.5532786885245902,0.0,0.5
1,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,122,63.0,0.7581967213114754,0.0,0.5
1,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,122,16.0,0.5655737704918032,3.0,0.5122950819672131
1,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,122,57.0,0.7336065573770492,0.0,0.5
1,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,122,56.0,0.7295081967213115,0.0,0.5
1,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,122,2.0,0.5081967213114754,5.0,0.5204918032786885
1,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,122,12.0,0.5491803278688525,0.0,0.5
1,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,122,56.0,0.7295081967213115,1.0,0.5040983606557377
1,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,122,2.0,0.5081967213114754,5.0,0.5204918032786885
1,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,122,13.0,0.5532786885245902,0.0,0.5
1,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,122,55.0,0.7254098360655737,3.0,0.5122950819672131
1,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,122,7.0,0.5286885245901639,4.0,0.5163934426229508
1,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,122,27.0,0.610655737704918,3.0,0.5122950819672131
1,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,122,62.0,0.7540983606557377,24.0,0.5983606557377049
1,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,122,1.0,0.5040983606557377,2.0,0.5081967213114754
1,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,122,10.0,0.5409836065573771,1.0,0.5040983606557377
