idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC
2,Datasets.USAir97,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
2,Datasets.USAir97,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,212,44.0,0.6037735849056604
2,Datasets.USAir97,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,,,exception
2,Datasets.USAir97,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,212,92.0,0.7169811320754718
2,Datasets.USAir97,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,212,52.0,0.6226415094339622
2,Datasets.USAir97,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,212,71.0,0.6674528301886793
2,Datasets.USAir97,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,212,84.0,0.6981132075471699
2,Datasets.USAir97,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,212,16.0,0.5377358490566038
2,Datasets.USAir97,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,212,19.0,0.5448113207547169
3,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,212,73.0,0.6721698113207547
3,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,212,29.0,0.5683962264150944
3,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,212,56.0,0.6320754716981132
3,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,212,63.0,0.6485849056603774
3,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,212,69.0,0.6627358490566038
3,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,212,69.0,0.6627358490566038
3,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,212,87.0,0.7051886792452831
3,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,212,53.0,0.625
3,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,212,58.0,0.6367924528301887
3,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,212,76.0,0.6792452830188679
3,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,212,42.0,0.5990566037735849
3,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,212,58.0,0.6367924528301887
3,Datasets.USAir97,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception
3,Datasets.USAir97,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception
3,Datasets.USAir97,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception
3,Datasets.USAir97,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,212,75.0,0.6768867924528301
3,Datasets.USAir97,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,212,36.0,0.5849056603773585
3,Datasets.USAir97,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,212,57.0,0.6344339622641509
3,Datasets.USAir97,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
3,Datasets.USAir97,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,212,43.0,0.6014150943396226
3,Datasets.USAir97,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,,,exception
3,Datasets.USAir97,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,212,80.0,0.6886792452830188
3,Datasets.USAir97,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,212,54.0,0.6273584905660378
3,Datasets.USAir97,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,212,67.0,0.6580188679245282
3,Datasets.USAir97,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,212,70.0,0.6650943396226415
3,Datasets.USAir97,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,212,22.0,0.5518867924528302
3,Datasets.USAir97,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,212,23.0,0.5542452830188679
4,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,212,84.0,0.6981132075471699
4,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,212,24.0,0.5566037735849056
4,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,212,54.0,0.6273584905660378
4,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,212,67.0,0.6580188679245282
4,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,212,73.0,0.6721698113207547
4,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,212,73.0,0.6721698113207547
4,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,212,105.0,0.7476415094339622
4,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,212,48.0,0.6132075471698113
4,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,212,54.0,0.6273584905660378
4,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,212,88.0,0.7075471698113207
4,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,212,41.0,0.5966981132075472
4,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,212,53.0,0.625
4,Datasets.USAir97,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception
4,Datasets.USAir97,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception
4,Datasets.USAir97,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception
4,Datasets.USAir97,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,212,83.0,0.6957547169811321
4,Datasets.USAir97,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,212,28.0,0.5660377358490566
4,Datasets.USAir97,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,212,51.0,0.6202830188679245
4,Datasets.USAir97,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,,,exception
