idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC,Number Of Correct Suggestions By OCC,AUC By OCC
0,Datasets.Celegansneural,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception,,
0,Datasets.Celegansneural,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception,,
0,Datasets.Celegansneural,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception,,
0,Datasets.Celegansneural,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,859,172.0,0.60011641443539,53.0,0.5308498253783469
0,Datasets.Celegansneural,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,859,147.0,0.5855646100116414,33.0,0.519208381839348
0,Datasets.Celegansneural,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,859,168.0,0.5977881257275902,33.0,0.519208381839348
0,Datasets.Celegansneural,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,859,167.0,0.5972060535506403,40.0,0.5232828870779976
0,Datasets.Celegansneural,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,859,156.0,0.5908032596041909,31.0,0.5180442374854481
0,Datasets.Celegansneural,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,859,172.0,0.60011641443539,30.0,0.5174621653084982
0,Datasets.Celegansneural,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,859,168.0,0.5977881257275902,115.0,0.5669383003492433
0,Datasets.Celegansneural,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,859,137.0,0.5797438882421421,40.0,0.5232828870779976
0,Datasets.Celegansneural,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,859,148.0,0.5861466821885913,41.0,0.5238649592549476
0,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,859,136.0,0.5791618160651921,37.0,0.5215366705471478
0,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,859,170.0,0.5989522700814901,38.0,0.5221187427240978
0,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,859,169.0,0.5983701979045402,41.0,0.5238649592549476
1,Datasets.Celegansneural,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,859,171.0,0.59953434225844,59.0,0.5343422584400466
1,Datasets.Celegansneural,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,859,166.0,0.5966239813736903,45.0,0.5261932479627474
1,Datasets.Celegansneural,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,859,175.0,0.6018626309662398,26.0,0.5151338766006985
1,Datasets.Celegansneural,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,859,121.0,0.570430733410943,34.0,0.519790454016298
1,Datasets.Celegansneural,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,859,141.0,0.5820721769499417,22.0,0.5128055878928988
1,Datasets.Celegansneural,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,859,143.0,0.5832363213038416,37.0,0.5215366705471478
1,Datasets.Celegansneural,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,859,173.0,0.6006984866123399,33.0,0.519208381839348
1,Datasets.Celegansneural,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,859,147.0,0.5855646100116414,31.0,0.5180442374854481
1,Datasets.Celegansneural,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,859,160.0,0.5931315483119907,24.0,0.5139697322467986
1,Datasets.Celegansneural,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,859,176.0,0.6024447031431898,3.0,0.5017462165308498
1,Datasets.Celegansneural,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,859,153.0,0.5890570430733411,23.0,0.5133876600698487
1,Datasets.Celegansneural,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,859,173.0,0.6006984866123399,33.0,0.519208381839348
1,Datasets.Celegansneural,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception,,
1,Datasets.Celegansneural,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception,,
1,Datasets.Celegansneural,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception,,
1,Datasets.Celegansneural,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,859,175.0,0.6018626309662398,59.0,0.5343422584400466
1,Datasets.Celegansneural,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,859,152.0,0.5884749708963911,33.0,0.519208381839348
1,Datasets.Celegansneural,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,859,157.0,0.5913853317811408,16.0,0.5093131548311991
1,Datasets.Celegansneural,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,859,179.0,0.6041909196740396,26.0,0.5151338766006985
1,Datasets.Celegansneural,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,859,158.0,0.5919674039580908,33.0,0.519208381839348
1,Datasets.Celegansneural,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,859,163.0,0.5948777648428405,22.0,0.5128055878928988
1,Datasets.Celegansneural,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,859,186.0,0.6082654249126892,117.0,0.5681024447031432
1,Datasets.Celegansneural,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,859,146.0,0.5849825378346916,41.0,0.5238649592549476
1,Datasets.Celegansneural,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,859,152.0,0.5884749708963911,59.0,0.5343422584400466
1,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,859,143.0,0.5832363213038416,40.0,0.5232828870779976
1,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,859,155.0,0.590221187427241,57.0,0.5331781140861467
1,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,859,154.0,0.589639115250291,56.0,0.5325960419091967
