idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC,Number Of Correct Suggestions By OCC,AUC By OCC
0,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,429,63.0,0.5734265734265734,26.0,0.5303030303030303
1,Datasets.Celegansneural,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,429,57.0,0.5664335664335665,9.0,0.5104895104895105
1,Datasets.Celegansneural,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,429,55.0,0.5641025641025641,12.0,0.513986013986014
1,Datasets.Celegansneural,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,429,54.0,0.5629370629370629,7.0,0.5081585081585082
1,Datasets.Celegansneural,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,429,33.0,0.5384615384615384,13.0,0.5151515151515151
1,Datasets.Celegansneural,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,429,52.0,0.5606060606060606,7.0,0.5081585081585082
1,Datasets.Celegansneural,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,429,56.0,0.5652680652680653,8.0,0.5093240093240093
1,Datasets.Celegansneural,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,429,61.0,0.5710955710955711,17.0,0.5198135198135199
1,Datasets.Celegansneural,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,429,54.0,0.5629370629370629,4.0,0.5046620046620046
1,Datasets.Celegansneural,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,429,60.0,0.5699300699300699,3.0,0.5034965034965035
1,Datasets.Celegansneural,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,429,65.0,0.5757575757575758,13.0,0.5151515151515151
1,Datasets.Celegansneural,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,429,55.0,0.5641025641025641,2.0,0.5023310023310024
1,Datasets.Celegansneural,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,429,60.0,0.5699300699300699,7.0,0.5081585081585082
1,Datasets.Celegansneural,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception,,
1,Datasets.Celegansneural,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception,,
1,Datasets.Celegansneural,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception,,
1,Datasets.Celegansneural,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,429,59.0,0.5687645687645688,13.0,0.5151515151515151
1,Datasets.Celegansneural,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,429,52.0,0.5606060606060606,13.0,0.5151515151515151
1,Datasets.Celegansneural,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,429,56.0,0.5652680652680653,5.0,0.5058275058275058
1,Datasets.Celegansneural,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,429,60.0,0.5699300699300699,10.0,0.5116550116550117
1,Datasets.Celegansneural,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,429,52.0,0.5606060606060606,3.0,0.5034965034965035
1,Datasets.Celegansneural,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,429,56.0,0.5652680652680653,7.0,0.5081585081585082
1,Datasets.Celegansneural,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,429,60.0,0.5699300699300699,35.0,0.5407925407925408
1,Datasets.Celegansneural,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,429,55.0,0.5641025641025641,15.0,0.5174825174825175
1,Datasets.Celegansneural,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,429,61.0,0.5710955710955711,17.0,0.5198135198135199
1,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,429,51.0,0.5594405594405595,17.0,0.5198135198135199
1,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,429,51.0,0.5594405594405595,15.0,0.5174825174825175
1,Datasets.Celegansneural,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,429,51.0,0.5594405594405595,18.0,0.5209790209790209
