idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC,Number Of Correct Suggestions By OCC,AUC By OCC
1,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,306,126.0,0.7058823529411764,13.0,0.5212418300653595
1,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,306,97.0,0.6584967320261438,45.0,0.5735294117647058
1,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,306,130.0,0.7124183006535948,16.0,0.5261437908496732
1,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,306,90.0,0.6470588235294118,51.0,0.5833333333333334
1,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,306,87.0,0.642156862745098,62.0,0.6013071895424836
1,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,306,95.0,0.6552287581699346,47.0,0.576797385620915
1,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,306,91.0,0.6486928104575164,50.0,0.5816993464052288
1,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,306,88.0,0.6437908496732025,53.0,0.5866013071895425
1,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,306,94.0,0.6535947712418301,45.0,0.5735294117647058
1,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,306,96.0,0.6568627450980392,57.0,0.5931372549019608
1,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,306,93.0,0.6519607843137255,47.0,0.576797385620915
1,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,306,99.0,0.6617647058823529,43.0,0.5702614379084967
1,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,306,53.0,0.5866013071895425,7.0,0.511437908496732
1,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,306,65.0,0.6062091503267973,6.0,0.5098039215686274
1,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,306,69.0,0.6127450980392157,6.0,0.5098039215686274
2,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,306,122.0,0.6993464052287581,9.0,0.5147058823529411
2,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,306,86.0,0.6405228758169934,64.0,0.6045751633986928
2,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,306,102.0,0.6666666666666666,39.0,0.5637254901960784
2,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,306,7.0,0.511437908496732,14.0,0.5228758169934641
2,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,306,98.0,0.6601307189542484,57.0,0.5931372549019608
2,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,306,90.0,0.6470588235294118,18.0,0.5294117647058824
2,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,306,111.0,0.6813725490196079,39.0,0.5637254901960784
2,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,306,90.0,0.6470588235294118,55.0,0.5898692810457516
2,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,306,111.0,0.6813725490196079,35.0,0.5571895424836601
2,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,306,111.0,0.6813725490196079,39.0,0.5637254901960784
2,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,306,90.0,0.6470588235294118,57.0,0.5931372549019608
2,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,306,104.0,0.6699346405228759,34.0,0.5555555555555556
2,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,306,136.0,0.7222222222222222,6.0,0.5098039215686274
2,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,306,101.0,0.6650326797385621,39.0,0.5637254901960784
2,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,306,139.0,0.7271241830065359,15.0,0.5245098039215687
2,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,306,83.0,0.6356209150326797,52.0,0.5849673202614379
2,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,306,74.0,0.6209150326797386,65.0,0.6062091503267973
2,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,306,82.0,0.6339869281045751,47.0,0.576797385620915
2,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,306,80.0,0.630718954248366,49.0,0.5800653594771241
2,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,306,77.0,0.6258169934640523,65.0,0.6062091503267973
2,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,306,85.0,0.6388888888888888,42.0,0.5686274509803921
2,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,306,90.0,0.6470588235294118,53.0,0.5866013071895425
2,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,306,79.0,0.6290849673202614,63.0,0.6029411764705882
2,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,306,85.0,0.6388888888888888,58.0,0.5947712418300654
2,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,306,64.0,0.6045751633986928,16.0,0.5261437908496732
2,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,306,77.0,0.6258169934640523,22.0,0.5359477124183006
2,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,306,83.0,0.6356209150326797,24.0,0.5392156862745098
3,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,306,103.0,0.6683006535947713,8.0,0.5130718954248366
3,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,306,72.0,0.6176470588235294,63.0,0.6029411764705882
3,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,306,95.0,0.6552287581699346,36.0,0.5588235294117647
3,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,306,3.0,0.5049019607843137,7.0,0.511437908496732
3,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,306,87.0,0.642156862745098,45.0,0.5735294117647058
3,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,306,80.0,0.630718954248366,18.0,0.5294117647058824
3,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,306,115.0,0.6879084967320261,27.0,0.5441176470588235
3,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,306,79.0,0.6290849673202614,43.0,0.5702614379084967
3,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,306,109.0,0.6781045751633987,22.0,0.5359477124183006
3,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,306,115.0,0.6879084967320261,32.0,0.5522875816993464
3,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,306,79.0,0.6290849673202614,26.0,0.5424836601307189
3,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,306,109.0,0.6781045751633987,23.0,0.5375816993464052
3,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,306,124.0,0.7026143790849673,17.0,0.5277777777777778
3,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,306,86.0,0.6405228758169934,30.0,0.5490196078431373
3,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,306,125.0,0.7042483660130718,10.0,0.5163398692810458
3,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,306,89.0,0.6454248366013072,40.0,0.565359477124183
3,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,306,78.0,0.6274509803921569,56.0,0.5915032679738562
3,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,306,85.0,0.6388888888888888,38.0,0.5620915032679739
3,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,306,83.0,0.6356209150326797,31.0,0.5506535947712419
3,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,306,77.0,0.6258169934640523,56.0,0.5915032679738562
3,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,306,80.0,0.630718954248366,35.0,0.5571895424836601
3,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,306,90.0,0.6470588235294118,63.0,0.6029411764705882
3,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,306,77.0,0.6258169934640523,56.0,0.5915032679738562
3,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,306,84.0,0.6372549019607843,48.0,0.5784313725490196
3,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,306,51.0,0.5833333333333334,11.0,0.5179738562091504
3,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,306,71.0,0.6160130718954249,18.0,0.5294117647058824
3,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,306,76.0,0.6241830065359477,33.0,0.553921568627451
4,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,306,103.0,0.6683006535947713,30.0,0.5490196078431373
4,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,306,92.0,0.6503267973856209,78.0,0.6274509803921569
4,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,306,104.0,0.6699346405228759,37.0,0.5604575163398693
4,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,306,5.0,0.5081699346405228,15.0,0.5245098039215687
4,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,306,93.0,0.6519607843137255,52.0,0.5849673202614379
4,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,306,88.0,0.6437908496732025,12.0,0.5196078431372549
4,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,306,105.0,0.6715686274509804,40.0,0.565359477124183
4,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,306,93.0,0.6519607843137255,39.0,0.5637254901960784
4,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,306,106.0,0.673202614379085,24.0,0.5392156862745098
4,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,306,105.0,0.6715686274509804,43.0,0.5702614379084967
4,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,306,93.0,0.6519607843137255,37.0,0.5604575163398693
4,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,306,106.0,0.673202614379085,34.0,0.5555555555555556
4,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,306,123.0,0.7009803921568627,16.0,0.5261437908496732
4,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,306,119.0,0.6944444444444444,32.0,0.5522875816993464
4,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,306,130.0,0.7124183006535948,19.0,0.5310457516339869
4,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,306,103.0,0.6683006535947713,42.0,0.5686274509803921
4,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,306,94.0,0.6535947712418301,48.0,0.5784313725490196
4,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,306,108.0,0.6764705882352942,27.0,0.5441176470588235
4,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,306,99.0,0.6617647058823529,36.0,0.5588235294117647
4,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,306,93.0,0.6519607843137255,42.0,0.5686274509803921
4,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,306,104.0,0.6699346405228759,29.0,0.5473856209150327
4,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,306,104.0,0.6699346405228759,57.0,0.5931372549019608
4,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,306,101.0,0.6650326797385621,46.0,0.5751633986928104
4,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,306,111.0,0.6813725490196079,40.0,0.565359477124183
4,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,306,67.0,0.6094771241830066,14.0,0.5228758169934641
4,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,306,81.0,0.6323529411764706,13.0,0.5212418300653595
4,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,306,82.0,0.6339869281045751,13.0,0.5212418300653595
5,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,306,108.0,0.6764705882352942,14.0,0.5228758169934641
5,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,306,78.0,0.6274509803921569,64.0,0.6045751633986928
5,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,306,105.0,0.6715686274509804,20.0,0.5326797385620915
5,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,306,4.0,0.5065359477124183,10.0,0.5163398692810458
5,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,306,86.0,0.6405228758169934,51.0,0.5833333333333334
5,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,306,79.0,0.6290849673202614,17.0,0.5277777777777778
5,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,306,103.0,0.6683006535947713,30.0,0.5490196078431373
5,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,306,83.0,0.6356209150326797,55.0,0.5898692810457516
5,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,306,106.0,0.673202614379085,19.0,0.5310457516339869
5,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,306,103.0,0.6683006535947713,30.0,0.5490196078431373
5,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,306,83.0,0.6356209150326797,56.0,0.5915032679738562
5,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,306,104.0,0.6699346405228759,19.0,0.5310457516339869
5,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,306,123.0,0.7009803921568627,10.0,0.5163398692810458
5,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,306,101.0,0.6650326797385621,56.0,0.5915032679738562
5,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,306,136.0,0.7222222222222222,10.0,0.5163398692810458
5,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,306,102.0,0.6666666666666666,42.0,0.5686274509803921
5,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,306,77.0,0.6258169934640523,59.0,0.5964052287581699
5,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,306,92.0,0.6503267973856209,36.0,0.5588235294117647
5,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,306,96.0,0.6568627450980392,39.0,0.5637254901960784
5,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,306,75.0,0.6225490196078431,51.0,0.5833333333333334
5,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,306,92.0,0.6503267973856209,33.0,0.553921568627451
5,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,306,100.0,0.6633986928104575,62.0,0.6013071895424836
5,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,306,85.0,0.6388888888888888,60.0,0.5980392156862745
5,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,306,98.0,0.6601307189542484,50.0,0.5816993464052288
5,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,306,65.0,0.6062091503267973,19.0,0.5310457516339869
5,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,306,96.0,0.6568627450980392,26.0,0.5424836601307189
5,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,306,98.0,0.6601307189542484,14.0,0.5228758169934641
6,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,306,109.0,0.6781045751633987,47.0,0.576797385620915
6,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,306,97.0,0.6584967320261438,65.0,0.6062091503267973
6,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,306,108.0,0.6764705882352942,47.0,0.576797385620915
6,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,306,0.0,0.5,20.0,0.5326797385620915
6,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,306,96.0,0.6568627450980392,46.0,0.5751633986928104
6,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,306,84.0,0.6372549019607843,9.0,0.5147058823529411
6,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,306,99.0,0.6617647058823529,48.0,0.5784313725490196
6,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,306,94.0,0.6535947712418301,42.0,0.5686274509803921
6,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,306,105.0,0.6715686274509804,26.0,0.5424836601307189
6,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,306,99.0,0.6617647058823529,48.0,0.5784313725490196
6,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,306,94.0,0.6535947712418301,48.0,0.5784313725490196
6,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,306,108.0,0.6764705882352942,26.0,0.5424836601307189
6,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,306,123.0,0.7009803921568627,13.0,0.5212418300653595
