idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC,Number Of Correct Suggestions By OCC,AUC By OCC
0,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,700,457.0,0.8264285714285714,374.0,0.7671428571428571
0,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,700,456.0,0.8257142857142857,360.0,0.7571428571428571
0,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,700,300.0,0.7142857142857143,179.0,0.6278571428571429
0,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,700,441.0,0.815,356.0,0.7542857142857142
0,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,700,444.0,0.8171428571428572,346.0,0.7471428571428571
1,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,700,295.0,0.7107142857142857,117.0,0.5835714285714286
1,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,700,433.0,0.8092857142857143,375.0,0.7678571428571428
1,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,700,439.0,0.8135714285714286,393.0,0.7807142857142857
1,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,700,442.0,0.8157142857142857,380.0,0.7714285714285714
1,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,700,418.0,0.7985714285714286,191.0,0.6364285714285715
1,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,700,419.0,0.7992857142857143,200.0,0.6428571428571428
1,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,700,313.0,0.7235714285714285,169.0,0.6207142857142858
1,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,700,431.0,0.8078571428571428,392.0,0.78
1,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,700,432.0,0.8085714285714285,387.0,0.7764285714285715
1,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,700,312.0,0.7228571428571429,144.0,0.6028571428571429
1,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,700,436.0,0.8114285714285714,383.0,0.7735714285714286
1,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,700,438.0,0.8128571428571428,386.0,0.7757142857142857
1,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,700,73.0,0.5521428571428572,172.0,0.6228571428571429
1,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,700,433.0,0.8092857142857143,382.0,0.7728571428571429
1,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,700,339.0,0.7421428571428571,159.0,0.6135714285714285
1,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,700,327.0,0.7335714285714285,163.0,0.6164285714285714
1,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,700,433.0,0.8092857142857143,376.0,0.7685714285714286
1,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,700,436.0,0.8114285714285714,382.0,0.7728571428571429
1,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,700,328.0,0.7342857142857143,177.0,0.6264285714285714
1,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,700,432.0,0.8085714285714285,364.0,0.76
1,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,700,433.0,0.8092857142857143,362.0,0.7585714285714286
1,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,700,408.0,0.7914285714285714,299.0,0.7135714285714285
1,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,700,431.0,0.8078571428571428,389.0,0.7778571428571428
1,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,700,434.0,0.81,385.0,0.775
1,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,700,304.0,0.7171428571428571,209.0,0.6492857142857142
1,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,700,426.0,0.8042857142857143,348.0,0.7485714285714286
1,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,700,428.0,0.8057142857142857,350.0,0.75
2,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,700,313.0,0.7235714285714285,122.0,0.5871428571428572
2,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,700,453.0,0.8235714285714286,368.0,0.7628571428571429
2,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,700,460.0,0.8285714285714285,366.0,0.7614285714285715
2,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,700,459.0,0.8278571428571428,378.0,0.77
2,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,700,406.0,0.79,202.0,0.6442857142857144
2,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,700,409.0,0.7921428571428571,213.0,0.6521428571428571
2,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,700,321.0,0.7292857142857143,187.0,0.6335714285714286
2,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,700,458.0,0.8271428571428572,367.0,0.7621428571428571
2,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,700,457.0,0.8264285714285714,359.0,0.7564285714285715
2,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,700,320.0,0.7285714285714285,164.0,0.6171428571428571
2,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,700,459.0,0.8278571428571428,375.0,0.7678571428571428
2,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,700,459.0,0.8278571428571428,357.0,0.755
2,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,700,83.0,0.5592857142857143,157.0,0.6121428571428571
2,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,700,453.0,0.8235714285714286,370.0,0.7642857142857142
2,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,700,342.0,0.7442857142857142,179.0,0.6278571428571429
2,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,700,330.0,0.7357142857142858,173.0,0.6235714285714286
2,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,700,451.0,0.8221428571428571,379.0,0.7707142857142857
2,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,700,458.0,0.8271428571428572,359.0,0.7564285714285715
2,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,700,329.0,0.735,192.0,0.6371428571428571
2,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,700,446.0,0.8185714285714285,382.0,0.7728571428571429
2,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,700,457.0,0.8264285714285714,357.0,0.755
2,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,700,398.0,0.7842857142857143,288.0,0.7057142857142857
2,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,700,457.0,0.8264285714285714,384.0,0.7742857142857142
2,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,700,458.0,0.8271428571428572,385.0,0.775
2,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,700,306.0,0.7185714285714286,193.0,0.6378571428571429
2,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,700,436.0,0.8114285714285714,309.0,0.7207142857142858
2,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,700,440.0,0.8142857142857143,283.0,0.7021428571428572
3,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,700,286.0,0.7042857142857143,141.0,0.6007142857142858
3,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,700,446.0,0.8185714285714285,350.0,0.75
3,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,700,438.0,0.8128571428571428,346.0,0.7471428571428571
3,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,700,443.0,0.8164285714285715,359.0,0.7564285714285715
3,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,700,367.0,0.7621428571428571,177.0,0.6264285714285714
3,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,700,370.0,0.7642857142857142,182.0,0.63
3,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,700,291.0,0.7078571428571429,158.0,0.6128571428571429
3,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,700,434.0,0.81,336.0,0.74
3,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,700,441.0,0.815,332.0,0.7371428571428571
3,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,700,286.0,0.7042857142857143,154.0,0.61
3,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,700,436.0,0.8114285714285714,342.0,0.7442857142857142
3,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,700,441.0,0.815,336.0,0.74
3,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,700,81.0,0.5578571428571428,182.0,0.63
3,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,700,444.0,0.8171428571428572,356.0,0.7542857142857142
3,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,700,316.0,0.7257142857142858,149.0,0.6064285714285714
3,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,700,296.0,0.7114285714285714,154.0,0.61
3,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,700,438.0,0.8128571428571428,348.0,0.7485714285714286
3,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,700,447.0,0.8192857142857143,329.0,0.735
3,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,700,324.0,0.7314285714285714,208.0,0.6485714285714286
3,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,700,434.0,0.81,341.0,0.7435714285714285
3,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,700,438.0,0.8128571428571428,323.0,0.7307142857142856
3,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,700,381.0,0.7721428571428571,270.0,0.6928571428571428
3,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,700,448.0,0.8200000000000001,359.0,0.7564285714285715
3,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,700,448.0,0.8200000000000001,355.0,0.7535714285714286
3,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,700,273.0,0.6950000000000001,161.0,0.615
3,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,700,421.0,0.8007142857142857,325.0,0.7321428571428572
3,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,700,426.0,0.8042857142857143,321.0,0.7292857142857143
4,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,700,312.0,0.7228571428571429,99.0,0.5707142857142857
4,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,700,453.0,0.8235714285714286,370.0,0.7642857142857142
4,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,700,449.0,0.8207142857142857,365.0,0.7607142857142857
4,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,700,449.0,0.8207142857142857,358.0,0.7557142857142858
4,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,700,395.0,0.7821428571428571,172.0,0.6228571428571429
4,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,700,402.0,0.7871428571428571,186.0,0.6328571428571429
4,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,700,315.0,0.725,148.0,0.6057142857142858
4,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,700,449.0,0.8207142857142857,369.0,0.7635714285714286
4,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,700,454.0,0.8242857142857143,368.0,0.7628571428571429
4,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,700,316.0,0.7257142857142858,141.0,0.6007142857142858
4,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,700,449.0,0.8207142857142857,371.0,0.765
4,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,700,454.0,0.8242857142857143,377.0,0.7692857142857144
4,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,700,72.0,0.5514285714285714,170.0,0.6214285714285714
4,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,700,455.0,0.825,373.0,0.7664285714285715
4,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,700,331.0,0.7364285714285714,169.0,0.6207142857142858
4,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,700,328.0,0.7342857142857143,148.0,0.6057142857142858
4,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,700,445.0,0.8178571428571428,373.0,0.7664285714285715
4,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,700,446.0,0.8185714285714285,367.0,0.7621428571428571
4,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,700,350.0,0.75,194.0,0.6385714285714286
4,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,700,445.0,0.8178571428571428,371.0,0.765
4,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,700,451.0,0.8221428571428571,375.0,0.7678571428571428
4,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,700,391.0,0.7792857142857144,283.0,0.7021428571428572
4,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,700,445.0,0.8178571428571428,392.0,0.78
4,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,700,448.0,0.8200000000000001,372.0,0.7657142857142858
4,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,700,300.0,0.7142857142857143,203.0,0.645
4,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,700,437.0,0.8121428571428572,337.0,0.7407142857142857
4,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,700,436.0,0.8114285714285714,328.0,0.7342857142857143
5,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,700,313.0,0.7235714285714285,124.0,0.5885714285714285
5,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,700,436.0,0.8114285714285714,382.0,0.7728571428571429
5,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,700,446.0,0.8185714285714285,343.0,0.745
5,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,700,439.0,0.8135714285714286,376.0,0.7685714285714286
5,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,700,418.0,0.7985714285714286,214.0,0.6528571428571428
5,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,700,421.0,0.8007142857142857,223.0,0.6592857142857143
5,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,700,333.0,0.7378571428571429,174.0,0.6242857142857143
5,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,700,442.0,0.8157142857142857,357.0,0.755
5,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,700,453.0,0.8235714285714286,344.0,0.7457142857142858
5,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,700,331.0,0.7364285714285714,148.0,0.6057142857142858
5,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,700,443.0,0.8164285714285715,370.0,0.7642857142857142
5,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,700,446.0,0.8185714285714285,352.0,0.7514285714285714
5,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,700,77.0,0.555,188.0,0.6342857142857143
5,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,700,435.0,0.8107142857142857,381.0,0.7721428571428571
5,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,700,349.0,0.7492857142857143,109.0,0.5778571428571428
5,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,700,338.0,0.7414285714285714,174.0,0.6242857142857143
5,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,700,438.0,0.8128571428571428,367.0,0.7621428571428571
5,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,700,447.0,0.8192857142857143,341.0,0.7435714285714285
5,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,700,346.0,0.7471428571428571,207.0,0.6478571428571429
5,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,700,437.0,0.8121428571428572,358.0,0.7557142857142858
5,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,700,446.0,0.8185714285714285,339.0,0.7421428571428571
5,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,700,412.0,0.7942857142857143,316.0,0.7257142857142858
5,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,700,440.0,0.8142857142857143,372.0,0.7657142857142858
5,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,700,448.0,0.8200000000000001,376.0,0.7685714285714286
5,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,700,309.0,0.7207142857142858,204.0,0.6457142857142857
5,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,700,426.0,0.8042857142857143,333.0,0.7378571428571429
5,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,700,428.0,0.8057142857142857,333.0,0.7378571428571429
6,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,700,311.0,0.7221428571428572,154.0,0.61
6,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,700,454.0,0.8242857142857143,376.0,0.7685714285714286
6,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,700,463.0,0.8307142857142857,357.0,0.755
6,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,700,451.0,0.8221428571428571,373.0,0.7664285714285715
6,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,700,419.0,0.7992857142857143,163.0,0.6164285714285714
6,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,700,425.0,0.8035714285714286,177.0,0.6264285714285714
6,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,700,328.0,0.7342857142857143,178.0,0.6271428571428571
6,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,700,455.0,0.825,360.0,0.7571428571428571
6,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,700,465.0,0.8321428571428571,361.0,0.7578571428571428
6,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,700,323.0,0.7307142857142856,153.0,0.6092857142857143
