idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC,Number Of Correct Suggestions By OCC,AUC By OCC
1,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,420,23.0,0.5273809523809524,86.0,0.6023809523809524
1,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,420,181.0,0.7154761904761905,154.0,0.6833333333333333
1,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,420,198.0,0.7357142857142858,82.0,0.5976190476190476
1,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,420,160.0,0.6904761904761905,83.0,0.5988095238095238
1,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,420,187.0,0.7226190476190476,165.0,0.6964285714285714
1,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,420,213.0,0.7535714285714286,173.0,0.7059523809523809
1,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,420,167.0,0.6988095238095238,112.0,0.6333333333333333
1,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,420,194.0,0.730952380952381,162.0,0.6928571428571428
1,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,420,208.0,0.7476190476190476,149.0,0.6773809523809524
1,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,420,209.0,0.7488095238095238,166.0,0.6976190476190476
1,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,420,217.0,0.7583333333333333,179.0,0.7130952380952381
1,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,420,223.0,0.7654761904761904,163.0,0.694047619047619
1,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,420,151.0,0.6797619047619048,85.0,0.6011904761904762
1,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,420,167.0,0.6988095238095238,166.0,0.6976190476190476
1,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,420,187.0,0.7226190476190476,177.0,0.7107142857142857
