idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC,Number Of Correct Suggestions By OCC,AUC By OCC
0,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,245,86.0,0.6755102040816326,13.0,0.5265306122448979
0,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,245,52.0,0.6061224489795918,21.0,0.5428571428571428
0,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,245,65.0,0.6326530612244898,8.0,0.5163265306122449
0,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,245,92.0,0.6877551020408164,19.0,0.5387755102040817
0,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,245,49.0,0.6,20.0,0.5408163265306123
0,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,245,66.0,0.6346938775510205,8.0,0.5163265306122449
0,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,245,78.0,0.6591836734693878,41.0,0.5836734693877551
0,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,245,60.0,0.6224489795918368,24.0,0.5489795918367347
0,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,245,70.0,0.6428571428571428,21.0,0.5428571428571428
0,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,245,72.0,0.6469387755102041,34.0,0.5693877551020408
0,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,245,43.0,0.5877551020408163,43.0,0.5877551020408163
0,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,245,64.0,0.6306122448979592,34.0,0.5693877551020408
1,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,245,96.0,0.6959183673469388,45.0,0.5918367346938775
1,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,245,48.0,0.5979591836734693,10.0,0.5204081632653061
1,Datasets.Football,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,245,78.0,0.6591836734693878,2.0,0.5040816326530613
1,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,245,2.0,0.5040816326530613,9.0,0.5183673469387755
1,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,245,86.0,0.6755102040816326,25.0,0.5510204081632653
1,Datasets.Football,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,245,76.0,0.6551020408163265,23.0,0.5469387755102041
1,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,245,95.0,0.6938775510204082,18.0,0.536734693877551
1,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,245,50.0,0.6020408163265306,12.0,0.5244897959183673
1,Datasets.Football,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,245,75.0,0.653061224489796,4.0,0.5081632653061224
1,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,245,95.0,0.6938775510204082,16.0,0.5326530612244897
1,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,245,49.0,0.6,12.0,0.5244897959183673
1,Datasets.Football,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,245,74.0,0.6510204081632653,4.0,0.5081632653061224
1,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,245,114.0,0.7326530612244898,1.0,0.5020408163265306
1,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,245,70.0,0.6428571428571428,10.0,0.5204081632653061
1,Datasets.Football,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,245,113.0,0.7306122448979592,0.0,0.5
1,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,245,92.0,0.6877551020408164,9.0,0.5183673469387755
1,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,245,44.0,0.5897959183673469,16.0,0.5326530612244897
1,Datasets.Football,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,245,71.0,0.6448979591836734,4.0,0.5081632653061224
1,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,245,96.0,0.6959183673469388,5.0,0.5102040816326531
1,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,245,47.0,0.5959183673469388,16.0,0.5326530612244897
1,Datasets.Football,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,245,72.0,0.6469387755102041,4.0,0.5081632653061224
1,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,245,84.0,0.6714285714285715,38.0,0.5775510204081633
1,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,245,51.0,0.6040816326530613,31.0,0.563265306122449
1,Datasets.Football,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,245,70.0,0.6428571428571428,32.0,0.5653061224489796
1,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,245,80.0,0.6632653061224489,40.0,0.5816326530612245
1,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,245,52.0,0.6061224489795918,54.0,0.610204081632653
1,Datasets.Football,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,245,63.0,0.6285714285714286,35.0,0.5714285714285714
