idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC,Number Of Correct Suggestions By OCC,AUC By OCC
0,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,850,401.0,0.7358823529411764,52.0,0.5305882352941177
0,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,850,350.0,0.7058823529411764,7.0,0.5041176470588236
0,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,850,394.0,0.7317647058823529,8.0,0.5047058823529412
0,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,850,391.0,0.73,43.0,0.5252941176470588
0,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,850,400.0,0.7352941176470589,59.0,0.5347058823529411
0,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,850,402.0,0.7364705882352941,58.0,0.5341176470588236
0,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,850,486.0,0.7858823529411765,55.0,0.5323529411764706
0,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,850,357.0,0.71,21.0,0.5123529411764706
0,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,850,383.0,0.7252941176470589,27.0,0.5158823529411765
0,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,850,437.0,0.7570588235294118,45.0,0.5264705882352941
0,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,850,361.0,0.7123529411764706,6.0,0.5035294117647059
0,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,850,404.0,0.7376470588235294,12.0,0.5070588235294118
0,Datasets.USAir97,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,,,exception,,
0,Datasets.USAir97,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,,,exception,,
0,Datasets.USAir97,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,,,exception,,
0,Datasets.USAir97,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,850,436.0,0.7564705882352941,69.0,0.5405882352941176
0,Datasets.USAir97,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,850,360.0,0.711764705882353,10.0,0.5058823529411764
0,Datasets.USAir97,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,850,395.0,0.7323529411764707,16.0,0.5094117647058823
0,Datasets.USAir97,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,850,421.0,0.7476470588235294,68.0,0.54
0,Datasets.USAir97,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,850,369.0,0.7170588235294117,8.0,0.5047058823529412
0,Datasets.USAir97,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,850,401.0,0.7358823529411764,8.0,0.5047058823529412
0,Datasets.USAir97,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,850,447.0,0.7629411764705882,151.0,0.5888235294117647
0,Datasets.USAir97,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,850,387.0,0.7276470588235294,14.0,0.508235294117647
0,Datasets.USAir97,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,850,413.0,0.7429411764705882,32.0,0.5188235294117647
0,Datasets.USAir97,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,850,393.0,0.7311764705882353,189.0,0.6111764705882353
0,Datasets.USAir97,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,850,312.0,0.6835294117647059,37.0,0.5217647058823529
0,Datasets.USAir97,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,850,330.0,0.6941176470588235,36.0,0.5211764705882352
1,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,850,409.0,0.7405882352941177,28.0,0.5164705882352941
1,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,850,367.0,0.7158823529411764,6.0,0.5035294117647059
1,Datasets.USAir97,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,850,415.0,0.7441176470588236,9.0,0.5052941176470588
1,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,850,402.0,0.7364705882352941,67.0,0.5394117647058824
1,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,850,410.0,0.7411764705882353,49.0,0.5288235294117647
1,Datasets.USAir97,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,850,411.0,0.7417647058823529,54.0,0.5317647058823529
1,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,850,470.0,0.7764705882352941,135.0,0.5794117647058823
1,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,850,380.0,0.7235294117647059,27.0,0.5158823529411765
1,Datasets.USAir97,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,850,410.0,0.7411764705882353,25.0,0.5147058823529411
1,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,850,437.0,0.7570588235294118,33.0,0.5194117647058824
1,Datasets.USAir97,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,850,377.0,0.721764705882353,10.0,0.5058823529411764
