idx,Dataset,Feature Calculator,Feature Level,Number Of Removed Links,Number Of Correct Suggestions,AUC,Number Of Correct Suggestions By OCC,AUC By OCC
0,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,560,327.0,0.7919642857142857,271.0,0.7419642857142857
0,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,560,334.0,0.7982142857142858,258.0,0.7303571428571428
0,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,560,317.0,0.7830357142857143,254.0,0.7267857142857143
0,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,560,332.0,0.7964285714285715,274.0,0.7446428571428572
0,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,560,331.0,0.7955357142857142,276.0,0.7464285714285714
0,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,560,246.0,0.7196428571428571,165.0,0.6473214285714286
0,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,560,288.0,0.7571428571428571,260.0,0.7321428571428572
0,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,560,307.0,0.7741071428571429,275.0,0.7455357142857143
1,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1,560,246.0,0.7196428571428571,83.0,0.5741071428571428
1,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_2,560,331.0,0.7955357142857142,272.0,0.7428571428571429
1,Datasets.Macaque,Feature_Calculator_Enum.Common_Neighbor,Feature_Level_Enum.Level_1_And_2,560,352.0,0.8142857142857143,290.0,0.7589285714285714
1,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1,560,348.0,0.8107142857142857,270.0,0.7410714285714286
1,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_2,560,330.0,0.7946428571428572,138.0,0.6232142857142857
1,Datasets.Macaque,Feature_Calculator_Enum.Preferential_Attachment,Feature_Level_Enum.Level_1_And_2,560,333.0,0.7973214285714285,141.0,0.6258928571428571
1,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1,560,252.0,0.725,109.0,0.5973214285714286
1,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_2,560,344.0,0.8071428571428572,271.0,0.7419642857142857
1,Datasets.Macaque,Feature_Calculator_Enum.Resource_Allocation,Feature_Level_Enum.Level_1_And_2,560,353.0,0.8151785714285714,264.0,0.7357142857142858
1,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1,560,253.0,0.7258928571428571,100.0,0.5892857142857143
1,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_2,560,338.0,0.8017857142857143,273.0,0.74375
1,Datasets.Macaque,Feature_Calculator_Enum.Adamic_Adar,Feature_Level_Enum.Level_1_And_2,560,354.0,0.8160714285714286,278.0,0.7482142857142857
1,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1,560,56.0,0.55,130.0,0.6160714285714286
1,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_2,560,330.0,0.7946428571428572,272.0,0.7428571428571429
1,Datasets.Macaque,Feature_Calculator_Enum.Jaccard,Feature_Level_Enum.Level_1_And_2,560,306.0,0.7732142857142856,130.0,0.6160714285714286
1,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1,560,261.0,0.7330357142857142,106.0,0.5946428571428571
1,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_2,560,336.0,0.8,264.0,0.7357142857142858
1,Datasets.Macaque,Feature_Calculator_Enum.Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,560,345.0,0.8080357142857143,283.0,0.7526785714285714
1,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1,560,266.0,0.7375,149.0,0.6330357142857143
1,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_2,560,338.0,0.8017857142857143,261.0,0.7330357142857142
1,Datasets.Macaque,Feature_Calculator_Enum.Local_Naive_Bayes_based_Common_Neighbor,Feature_Level_Enum.Level_1_And_2,560,341.0,0.8044642857142856,272.0,0.7428571428571429
1,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1,560,325.0,0.7901785714285714,221.0,0.6973214285714285
1,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_2,560,351.0,0.8133928571428571,299.0,0.7669642857142858
1,Datasets.Macaque,Feature_Calculator_Enum.Node_and_Link_Clustering_Coefficient,Feature_Level_Enum.Level_1_And_2,560,352.0,0.8142857142857143,283.0,0.7526785714285714
1,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1,560,241.0,0.7151785714285714,151.0,0.6348214285714285
1,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_2,560,312.0,0.7785714285714286,248.0,0.7214285714285714
1,Datasets.Macaque,Feature_Calculator_Enum.CAR,Feature_Level_Enum.Level_1_And_2,560,327.0,0.7919642857142857,252.0,0.725
